loiczid;csquarecode;lname;occurrence
30631;1601:485:3;phalacrocorax carbo;t
30631;1601:485:3;riparia riparia;t
30632;1601:485:4;alces alces;t
30632;1601:485:4;ardea cinerea;t
30632;1601:485:4;aythya fuligula;t
30632;1601:485:4;bucephala clangula;t
30632;1601:485:4;cinclus cinclus;t
30632;1601:485:4;cygnus olor;t
30632;1601:485:4;gallinago gallinago;t
30632;1601:485:4;gavia arctica;t
30632;1601:485:4;hydrocoloeus minutus;t
30632;1601:485:4;lutra lutra;t
30632;1601:485:4;mergus merganser;t
30632;1601:485:4;numenius arquata;t
30632;1601:485:4;phalacrocorax carbo;t
30633;1601:486:3;alces alces;t
30633;1601:486:3;ardea cinerea;t
30633;1601:486:3;aythya fuligula;t
30633;1601:486:3;bucephala clangula;t
30633;1601:486:3;cinclus cinclus;t
30633;1601:486:3;gallinago gallinago;t
30633;1601:486:3;gavia arctica;t
30633;1601:486:3;lutra lutra;t
30633;1601:486:3;mergus merganser;t
30633;1601:486:3;numenius arquata;t
30633;1601:486:3;phalacrocorax carbo;t
30633;1601:486:3;rana temporaria;t
30633;1601:486:3;riparia riparia;t
30634;1601:486:4;alces alces;t
30634;1601:486:4;ardea cinerea;t
30634;1601:486:4;aythya fuligula;t
30634;1601:486:4;bucephala clangula;t
30634;1601:486:4;cinclus cinclus;t
30634;1601:486:4;gallinago gallinago;t
30634;1601:486:4;gavia arctica;t
30634;1601:486:4;hydrocoloeus minutus;t
30634;1601:486:4;larus minutus;t
30634;1601:486:4;lutra lutra;t
30634;1601:486:4;mergus merganser;t
30634;1601:486:4;numenius arquata;t
30634;1601:486:4;phalacrocorax carbo;t
30634;1601:486:4;riparia riparia;t
30635;1601:487:3;alces alces;t
30635;1601:487:3;ardea cinerea;t
30635;1601:487:3;aythya fuligula;t
30635;1601:487:3;bucephala clangula;t
30635;1601:487:3;cinclus cinclus;t
30635;1601:487:3;gallinago gallinago;t
30635;1601:487:3;gavia arctica;t
30635;1601:487:3;lutra lutra;t
30635;1601:487:3;mergus merganser;t
30635;1601:487:3;neovison vison;t
30635;1601:487:3;numenius arquata;t
30635;1601:487:3;phalacrocorax carbo;t
30635;1601:487:3;rana temporaria;t
30635;1601:487:3;riparia riparia;t
30636;1601:487:4;alces alces;t
30636;1601:487:4;ardea cinerea;t
30636;1601:487:4;aythya fuligula;t
30636;1601:487:4;bucephala clangula;t
30636;1601:487:4;cinclus cinclus;t
30636;1601:487:4;gallinago gallinago;t
30636;1601:487:4;gavia arctica;t
30636;1601:487:4;lutra lutra;t
30636;1601:487:4;mergus merganser;t
30636;1601:487:4;numenius arquata;t
30636;1601:487:4;phalacrocorax carbo;t
30636;1601:487:4;rana temporaria;t
30636;1601:487:4;riparia riparia;t
30637;1601:488:3;alces alces;t
30637;1601:488:3;ardea cinerea;t
30637;1601:488:3;aythya fuligula;t
30637;1601:488:3;bucephala clangula;t
30637;1601:488:3;cinclus cinclus;t
30637;1601:488:3;gallinago gallinago;t
30637;1601:488:3;gallinula chloropus;t
30637;1601:488:3;gavia arctica;t
30637;1601:488:3;lutra lutra;t
30637;1601:488:3;mergus merganser;t
30637;1601:488:3;neomys fodiens;t
30637;1601:488:3;numenius arquata;t
30637;1601:488:3;pandion haliaetus;t
30637;1601:488:3;rana temporaria;t
30637;1601:488:3;riparia riparia;t
30638;1601:488:4;alces alces;t
30638;1601:488:4;ardea cinerea;t
30638;1601:488:4;aythya fuligula;t
30638;1601:488:4;bucephala clangula;t
30638;1601:488:4;cinclus cinclus;t
30638;1601:488:4;gallinago gallinago;t
30638;1601:488:4;gavia arctica;t
30638;1601:488:4;lutra lutra;t
30638;1601:488:4;mergus merganser;t
30638;1601:488:4;neovison vison;t
30638;1601:488:4;pandion haliaetus;t
30638;1601:488:4;rana temporaria;t
30639;1601:489:3;alces alces;t
30639;1601:489:3;aythya fuligula;t
30639;1601:489:3;bucephala clangula;t
30639;1601:489:3;gavia arctica;t
30639;1601:489:3;mergus merganser;t
30639;1601:489:3;riparia riparia;t
30640;1601:489:4;alces alces;t
30640;1601:489:4;aythya fuligula;t
30640;1601:489:4;bucephala clangula;t
30640;1601:489:4;cinclus cinclus;t
30640;1601:489:4;gallinago gallinago;t
30640;1601:489:4;gavia arctica;t
30640;1601:489:4;lutra lutra;t
30640;1601:489:4;mergus merganser;t
30640;1601:489:4;pandion haliaetus;t
30640;1601:489:4;rana temporaria;t
30640;1601:489:4;riparia riparia;t
30641;1602:380:3;aythya fuligula;t
30641;1602:380:3;bucephala clangula;t
30641;1602:380:3;cinclus cinclus;t
30641;1602:380:3;gallinago gallinago;t
30641;1602:380:3;gavia arctica;t
30641;1602:380:3;mergus merganser;t
30641;1602:380:3;pandion haliaetus;t
30641;1602:380:3;riparia riparia;t
30642;1602:380:4;aythya fuligula;t
30642;1602:380:4;bucephala clangula;t
30642;1602:380:4;cottus gobio;t
30642;1602:380:4;gallinago gallinago;t
30642;1602:380:4;gavia arctica;t
30642;1602:380:4;lutra lutra;t
30642;1602:380:4;mergus merganser;t
30642;1602:380:4;phalacrocorax carbo;t
30642;1602:380:4;riparia riparia;t
30642;1602:380:4;salvelinus alpinus;t
30643;1602:381:3;aythya fuligula;t
30643;1602:381:3;bucephala clangula;t
30643;1602:381:3;cinclus cinclus;t
30643;1602:381:3;gallinago gallinago;t
30643;1602:381:3;gavia arctica;t
30643;1602:381:3;larus minutus;t
30643;1602:381:3;lota lota;t
30643;1602:381:3;lutra lutra;t
30643;1602:381:3;mergus merganser;t
30643;1602:381:3;numenius arquata;t
30643;1602:381:3;phalacrocorax carbo;t
30643;1602:381:3;phoxinus phoxinus;t
30643;1602:381:3;rana temporaria;t
30643;1602:381:3;riparia riparia;t
30643;1602:381:3;salmo salar;t
30643;1602:381:3;salmo trutta;t
30643;1602:381:3;thymallus thymallus;t
30644;1602:381:4;ardea cinerea;t
30644;1602:381:4;aythya fuligula;t
30644;1602:381:4;bucephala clangula;t
30644;1602:381:4;cinclus cinclus;t
30644;1602:381:4;gallinago gallinago;t
30644;1602:381:4;gavia arctica;t
30644;1602:381:4;larus minutus;t
30644;1602:381:4;mergus merganser;t
30644;1602:381:4;numenius arquata;t
30644;1602:381:4;phalacrocorax carbo;t
30644;1602:381:4;riparia riparia;t
30645;1602:382:3;alces alces;t
30645;1602:382:3;anser albifrons;t
30645;1602:382:3;aythya fuligula;t
30645;1602:382:3;bucephala clangula;t
30645;1602:382:3;cinclus cinclus;t
30645;1602:382:3;gallinago gallinago;t
30645;1602:382:3;gavia arctica;t
30645;1602:382:3;hydrocoloeus minutus;t
30645;1602:382:3;larus minutus;t
30645;1602:382:3;mergus merganser;t
30645;1602:382:3;numenius arquata;t
30645;1602:382:3;pandion haliaetus;t
30645;1602:382:3;phalacrocorax carbo;t
30645;1602:382:3;riparia riparia;t
30646;1602:382:4;alces alces;t
30646;1602:382:4;aythya fuligula;t
30646;1602:382:4;bucephala clangula;t
30646;1602:382:4;gallinago gallinago;t
30646;1602:382:4;gavia arctica;t
30646;1602:382:4;lutra lutra;t
30646;1602:382:4;riparia riparia;t
30647;1602:383:3;alces alces;t
30647;1602:383:3;ardea cinerea;t
30647;1602:383:3;aythya fuligula;t
30647;1602:383:3;bucephala clangula;t
30647;1602:383:3;cinclus cinclus;t
30647;1602:383:3;gallinago gallinago;t
30647;1602:383:3;gavia arctica;t
30647;1602:383:3;lutra lutra;t
30647;1602:383:3;mergus merganser;t
30647;1602:383:3;numenius arquata;t
30647;1602:383:3;pandion haliaetus;t
30647;1602:383:3;phalacrocorax carbo;t
30647;1602:383:3;riparia riparia;t
30648;1602:383:4;alces alces;t
30648;1602:383:4;ardea cinerea;t
30648;1602:383:4;aythya fuligula;t
30648;1602:383:4;bucephala clangula;t
30648;1602:383:4;cinclus cinclus;t
30648;1602:383:4;gallinago gallinago;t
30648;1602:383:4;gavia arctica;t
30648;1602:383:4;mergus merganser;t
30648;1602:383:4;pandion haliaetus;t
30648;1602:383:4;phalacrocorax carbo;t
30648;1602:383:4;riparia riparia;t
30649;1602:384:3;aythya fuligula;t
30649;1602:384:3;bucephala clangula;t
30649;1602:384:3;gallinago gallinago;t
30649;1602:384:3;gavia arctica;t
30650;1602:384:4;alces alces;t
